20, 20, 2,
SectionCurve1,
0.006003,-0.019518,0.110427,
0.004649,-0.015855,0.111012,
0.003174,-0.011743,0.111522,
0.001622,-0.007293,0.111901,
0.000045,-0.002626,0.112108,
-0.001523,0.002120,0.112118,
-0.003016,0.006817,0.111931,
-0.004428,0.011318,0.111566,
-0.005745,0.015486,0.111064,
-0.006966,0.019195,0.110483,
-0.008038,0.022367,0.109885,
-0.008913,0.024915,0.109336,
-0.009555,0.026777,0.108894,
-0.009950,0.027911,0.108609,
-0.009904,0.028362,0.108492,
SectionCurve15,
-0.008904,0.026299,0.112453,
-0.008596,0.026016,0.112518,
-0.008121,0.025008,0.112747,
-0.007341,0.023354,0.113101,
-0.006280,0.021095,0.113544,
-0.004974,0.018280,0.114031,
-0.003485,0.014962,0.114514,
-0.001907,0.011221,0.114941,
-0.000284,0.007160,0.115265,
0.001323,0.002885,0.115451,
0.002846,-0.001489,0.115477,
0.004263,-0.005830,0.115340,
0.005534,-0.010013,0.115052,
0.006635,-0.013917,0.114645,
0.007546,-0.017431,0.114164,
0.008251,-0.020456,0.113661,
0.008741,-0.022913,0.113191,
0.009031,-0.024730,0.112808,
0.009085,-0.025871,0.112552,
0.008910,-0.026296,0.112453,
0.008569,-0.025991,0.112524,
0.008061,-0.024981,0.112753,
0.007369,-0.023289,0.113114,
0.006465,-0.020969,0.113567,
0.005387,-0.018073,0.114064,
0.004165,-0.014675,0.114551,
0.002836,-0.010864,0.114975,
0.001439,-0.006743,0.115290,
0.000018,-0.002425,0.115461,
-0.001392,0.001967,0.115470,
-0.002735,0.006313,0.115314,
-0.004003,0.010479,0.115011,
-0.005185,0.014340,0.114593,
-0.006278,0.017781,0.114110,
-0.007237,0.020727,0.113612,
-0.008018,0.023095,0.113154,
-0.008593,0.024828,0.112787,
-0.008946,0.025883,0.112549,
-0.008904,0.026299,0.112453,
SectionCurve16,
-0.007790,0.023613,0.115977,
-0.007520,0.023355,0.116029,
-0.007107,0.022444,0.116209,
-0.006428,0.020950,0.116487,
-0.005504,0.018911,0.116836,
-0.004367,0.016373,0.117218,
-0.003070,0.013387,0.117597,
-0.001692,0.010025,0.117931,
-0.000275,0.006380,0.118184,
0.001129,0.002547,0.118329,
0.002461,-0.001373,0.118348,
0.003702,-0.005261,0.118239,
0.004816,-0.009008,0.118013,
0.005783,-0.012506,0.117694,
0.006583,-0.015656,0.117316,
0.007204,-0.018371,0.116922,
0.007637,-0.020575,0.116554,
0.007895,-0.022207,0.116254,
0.007946,-0.023231,0.116054,
0.007795,-0.023611,0.115977,
0.007496,-0.023336,0.116033,
0.007049,-0.022425,0.116212,
0.006441,-0.020901,0.116496,
0.005646,-0.018812,0.116851,
0.004699,-0.016208,0.117241,
0.003627,-0.013156,0.117623,
0.002461,-0.009736,0.117955,
0.001236,-0.006041,0.118202,
-0.000007,-0.002171,0.118336,
-0.001242,0.001764,0.118343,
-0.002416,0.005658,0.118221,
-0.003524,0.009393,0.117983,
-0.004556,0.012858,0.117656,
-0.005508,0.015949,0.117277,
-0.006341,0.018597,0.116886,
-0.007021,0.020729,0.116527,
-0.007520,0.022290,0.116238,
-0.007827,0.023242,0.116052,
-0.007790,0.023613,0.115977,
SectionCurve17,
-0.006498,0.020123,0.119039,
-0.006271,0.019901,0.119077,
-0.005927,0.019120,0.119205,
-0.005360,0.017841,0.119403,
-0.004589,0.016097,0.119650,
-0.003640,0.013928,0.119922,
-0.002557,0.011380,0.120191,
-0.001407,0.008514,0.120428,
-0.000223,0.005411,0.120607,
0.000951,0.002150,0.120709,
0.002063,-0.001183,0.120722,
0.003099,-0.004489,0.120645,
0.004028,-0.007677,0.120484,
0.004834,-0.010654,0.120257,
0.005501,-0.013336,0.119989,
0.006017,-0.015649,0.119710,
0.006377,-0.017530,0.119449,
0.006591,-0.018922,0.119236,
0.006632,-0.019796,0.119094,
0.006503,-0.020121,0.119040,
0.006249,-0.019885,0.119079,
0.005871,-0.019107,0.119207,
0.005358,-0.017805,0.119408,
0.004689,-0.016022,0.119660,
0.003894,-0.013801,0.119937,
0.002995,-0.011200,0.120208,
0.002019,-0.008288,0.120443,
0.000995,-0.005143,0.120619,
-0.000043,-0.001851,0.120714,
-0.001072,0.001495,0.120719,
-0.002049,0.004807,0.120632,
-0.002970,0.007986,0.120464,
-0.003826,0.010937,0.120232,
-0.004614,0.013573,0.119963,
-0.005304,0.015834,0.119685,
-0.005866,0.017656,0.119430,
-0.006279,0.018991,0.119225,
-0.006533,0.019805,0.119093,
-0.006498,0.020123,0.119039,
SectionCurve18,
-0.004858,0.015299,0.121630,
-0.004677,0.015132,0.121651,
-0.004416,0.014537,0.121723,
-0.003986,0.013563,0.121836,
-0.003401,0.012235,0.121976,
-0.002682,0.010586,0.122130,
-0.001860,0.008650,0.122283,
-0.000987,0.006475,0.122417,
-0.000091,0.004120,0.122519,
0.000795,0.001647,0.122577,
0.001630,-0.000881,0.122585,
0.002405,-0.003390,0.122542,
0.003096,-0.005810,0.122451,
0.003691,-0.008073,0.122322,
0.004180,-0.010115,0.122170,
0.004555,-0.011878,0.122012,
0.004812,-0.013313,0.121863,
0.004959,-0.014377,0.121742,
0.004975,-0.015047,0.121662,
0.004862,-0.015297,0.121630,
0.004655,-0.015121,0.121652,
0.004356,-0.014531,0.121724,
0.003959,-0.013542,0.121838,
0.003444,-0.012187,0.121981,
0.002836,-0.010500,0.122138,
0.002153,-0.008525,0.122292,
0.001415,-0.006315,0.122426,
0.000644,-0.003930,0.122525,
-0.000133,-0.001432,0.122580,
-0.000899,0.001107,0.122583,
-0.001620,0.003623,0.122535,
-0.002297,0.006039,0.122440,
-0.002922,0.008284,0.122308,
-0.003498,0.010293,0.122156,
-0.004000,0.012018,0.121998,
-0.004410,0.013409,0.121853,
-0.004711,0.014430,0.121736,
-0.004896,0.015053,0.121661,
-0.004858,0.015299,0.121630,
SectionCurve19,
-0.002950,0.009405,0.123568,
-0.002816,0.009310,0.123575,
-0.002649,0.008946,0.123602,
-0.002373,0.008350,0.123644,
-0.001998,0.007539,0.123696,
-0.001536,0.006532,0.123753,
-0.001010,0.005349,0.123810,
-0.000452,0.004020,0.123860,
0.000118,0.002580,0.123899,
0.000675,0.001067,0.123921,
0.001190,-0.000483,0.123924,
0.001660,-0.002024,0.123909,
0.002071,-0.003514,0.123876,
0.002417,-0.004910,0.123828,
0.002692,-0.006172,0.123772,
0.002893,-0.007264,0.123712,
0.003020,-0.008156,0.123657,
0.003081,-0.008820,0.123611,
0.003059,-0.009241,0.123580,
0.002953,-0.009403,0.123568,
0.002791,-0.009303,0.123576,
0.002577,-0.008948,0.123602,
0.002307,-0.008346,0.123644,
0.001964,-0.007521,0.123697,
0.001568,-0.006491,0.123755,
0.001130,-0.005285,0.123813,
0.000665,-0.003933,0.123863,
0.000188,-0.002472,0.123901,
-0.000285,-0.000940,0.123922,
-0.000742,0.000620,0.123924,
-0.001161,0.002168,0.123906,
-0.001547,0.003658,0.123871,
